CÉLESTE BAR CHAIR TERRACOTTA WITH BLACK LEGS,185106C  |  3560231650643,"€55.13
HT",In stock,https://images.easyrea.com/images/produits/185106C/185106C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Terracotta', 'Assortment number': '1', 'Assortment details': 'ORANGE TERRACOTTA', 'Product dimensions': 'L. 48 x P. 56 x H. 106 cm', 'Packing dimensions': 'Hauteur assise : 77 cm', 'Product Weight': '6.300 Kg', 'Material': 'FER/CONTREPLAQUE_E1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401710000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560231650643'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 10', 'Packing dimensions': '72.00 x 66.00 x 49.00 cm', 'Packing details dimensions': 'L.72.00 x l.66.00 x H.49.00 cm', 'Packing weight': '14.60 kg', 'Volume': '0.2328 m3'}","Description
Hauteur ajustable : NON
Système à pompe : NON
Repose-pieds : OUI 30 cm","['https://images.easyrea.com/images/produits/185106C/185106C_0.jpg', 'https://images.easyrea.com/images/produits/185106C/185106C_1.jpg', 'https://images.easyrea.com/images/produits/185106C/185106C.jpg']"
CÉLESTE BAR CHAIR LINEN-COLOURED WITH OAK-EFFECT LEGS,185107A  |  3560231650544,"€55.13
HT",In arrival,https://images.easyrea.com/images/produits/185107A/185107A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige Lin', 'Assortment number': '1', 'Assortment details': 'LIN', 'Product dimensions': 'L. 48 x P. 56 x H. 106 cm', 'Packing dimensions': 'Hauteur assise : 77 cm', 'Product Weight': '6.300 Kg', 'Material': 'FER/CONTREPLAQUE_E1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401710000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560231650544'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 10', 'Packing dimensions': '72.00 x 66.00 x 49.00 cm', 'Packing details dimensions': 'L.72.00 x l.66.00 x H.49.00 cm', 'Packing weight': '16.40 kg', 'Volume': '0.2328 m3'}","Description
Hauteur ajustable : NON
Système à pompe : NON
Repose-pieds : OUI 30 cm","['https://images.easyrea.com/images/produits/185107A/185107A_0.jpg', 'https://images.easyrea.com/images/produits/185107A/185107A_1.jpg', 'https://images.easyrea.com/images/produits/185107A/185107A.jpg']"
CÉLESTE BAR CHAIR INK BLUE WITH OAK-EFFECT LEGS,185107B  |  3560231650568,"€55.13
HT",In stock,https://images.easyrea.com/images/produits/185107B/185107B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Bleu Encre', 'Assortment number': '1', 'Assortment details': 'ENCRE', 'Product dimensions': 'L. 48 x P. 56 x H. 106 cm', 'Packing dimensions': 'Hauteur assise : 77 cm', 'Product Weight': '6.300 Kg', 'Material': 'FER/CONTREPLAQUE_E1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401710000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560231650568'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 10', 'Packing dimensions': '72.00 x 66.00 x 49.00 cm', 'Packing details dimensions': 'L.72.00 x l.66.00 x H.49.00 cm', 'Packing weight': '16.40 kg', 'Volume': '0.2328 m3'}","Description
Hauteur ajustable : NON
Système à pompe : NON
Repose-pieds : OUI 30 cm","['https://images.easyrea.com/images/produits/185107B/185107B_0.jpg', 'https://images.easyrea.com/images/produits/185107B/185107B_1.jpg', 'https://images.easyrea.com/images/produits/185107B/185107B.jpg']"
CÉLESTE BAR CHAIR TAUPE WITH OAK-EFFECT LEGS,185107C  |  3560231650582,"€55.13
HT",In stock,https://images.easyrea.com/images/produits/185107C/185107C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Taupe', 'Assortment number': '1', 'Assortment details': 'TAUPE TOURTERELLE', 'Product dimensions': 'L. 48 x P. 56 x H. 106 cm', 'Packing dimensions': 'Hauteur assise : 77 cm', 'Product Weight': '6.300 Kg', 'Material': 'FER/CONTREPLAQUE_E1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401710000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560231650582'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 10', 'Packing dimensions': '72.00 x 66.00 x 49.00 cm', 'Packing details dimensions': 'L.72.00 x l.66.00 x H.49.00 cm', 'Packing weight': '16.40 kg', 'Volume': '0.2328 m3'}","Description
Hauteur ajustable : NON
Système à pompe : NON
Repose-pieds : OUI 30 cm","['https://images.easyrea.com/images/produits/185107C/185107C_0.jpg', 'https://images.easyrea.com/images/produits/185107C/185107C_1.jpg', 'https://images.easyrea.com/images/produits/185107C/185107C.jpg']"
KUBU BAR CHAIR RATTAN,166541A  |  3560238674710,"€55.13
HT",In stock,https://images.easyrea.com/images/produits/166541A/166541A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '1', 'Assortment details': 'NATUREL', 'Product dimensions': 'L. 48 x P. 43 x H. 100 cm', 'Packing dimensions': 'Hauteur assise : 70.5 cm', 'Product Weight': '7.200 Kg', 'Material': 'FER/ROTIN', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME T3 /HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401790000', 'ECO MOB': '0.80 TTC', 'Gencod': '3560238674710'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 40', 'Packing dimensions': 'Multi-colis', 'Packing details dimensions': 'Colis 1 L.60.10 x l.46.20 x H.32.20 cm, Colis 2 L.47.50 x l.41.50 x H.69.00 cm', 'Packing weight': '7.00 kg', 'Volume': '0.0894 m3'}","Description
Hauteur ajustable : NON
Système à pompe : NON","['https://images.easyrea.com/images/produits/166541A/166541A_0.jpg', 'https://images.easyrea.com/images/produits/166541A/166541A_1.jpg', 'https://images.easyrea.com/images/produits/166541A/166541A.jpg']"
VALDI BAR CHAIR BROWN PU,131341A  |  3560239270294,"€33.08
HT",In stock,https://images.easyrea.com/images/produits/131341A/131341A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '1', 'Product dimensions': 'L. 43 x P. 42 x H. 95 cm', 'Packing dimensions': ""Hauteur d'assise : 73 cm"", 'Product Weight': '4.500 Kg', 'Material': 'METAL/BOIS/POLYURETHANE', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560239270294'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 16', 'Packing dimensions': '47.00 x 43.00 x 75.00 cm', 'Packing details dimensions': 'L.47.00 x l.43.00 x H.75.00 cm', 'Packing weight': '10.00 kg', 'Volume': '0.1516 m3'}","Description
Repose-pieds : H. 24 cm","['https://images.easyrea.com/images/produits/131341A/131341A_0.jpg', 'https://images.easyrea.com/images/produits/131341A/131341A_1.jpg', 'https://images.easyrea.com/images/produits/131341A/131341A.jpg']"
VALDI BAR CHAIR GREY PU,131341B  |  3560239270300,"€33.08
HT",In stock,https://images.easyrea.com/images/produits/131341B/131341B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '1', 'Product dimensions': 'L. 43 x P. 42 x H. 95 cm', 'Packing dimensions': ""Hauteur d'assise : 73 cm"", 'Product Weight': '4.500 Kg', 'Material': 'METAL/BOIS/POLYURETHANE', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560239270300'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 16', 'Packing dimensions': '47.00 x 43.00 x 75.00 cm', 'Packing details dimensions': 'L.47.00 x l.43.00 x H.75.00 cm', 'Packing weight': '10.00 kg', 'Volume': '0.1516 m3'}","Description
Repose-pieds : H. 24 cm","['https://images.easyrea.com/images/produits/131341B/131341B_0.jpg', 'https://images.easyrea.com/images/produits/131341B/131341B_1.jpg', 'https://images.easyrea.com/images/produits/131341B/131341B.jpg']"
LOÏS BAR CHAIR BLACK PU,156926A  |  3560239655862,"€38.59
HT",In stock,https://images.easyrea.com/images/produits/156926A/156926A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'NOIR', 'Product dimensions': 'L. 49 x P. 50 x H. 104,5 cm', 'Packing dimensions': 'Hauteur assise : 76 cm / Dimension assise : L. 42 x P. 38 cm', 'Product Weight': '5.470 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560239655862'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 18', 'Packing dimensions': '85.50 x 32.00 x 51.50 cm', 'Packing details dimensions': 'L.85.50 x l.32.00 x H.51.50 cm', 'Packing weight': '15.00 kg', 'Volume': '0.1409 m3'}","Description
Hauteur ajustable : NON
Système à pompe : NON
Repose-pieds : OUI (H. 31 cm)","['https://images.easyrea.com/images/produits/156926A/156926A_0.jpg', 'https://images.easyrea.com/images/produits/156926A/156926A_1.jpg', 'https://images.easyrea.com/images/produits/156926A/156926A_2.jpg', 'https://images.easyrea.com/images/produits/156926A/156926A.jpg']"
LOÏS BAR CHAIR BROWN PU,156926B  |  3560239655879,"€38.59
HT",In stock,https://images.easyrea.com/images/produits/156926B/156926B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '1', 'Assortment details': 'MARRON', 'Product dimensions': 'L. 49 x P. 50 x H. 104,5 cm', 'Packing dimensions': 'Hauteur assise : 76 cm / Dimension assise : L. 42 x P. 38 cm', 'Product Weight': '5.740 Kg', 'Material': 'CONTRE_PLAQUE/FER/MOUSSE_PU', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9401610000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560239655879'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 18', 'Packing dimensions': '85.50 x 32.00 x 52.00 cm', 'Packing details dimensions': 'L.85.50 x l.32.00 x H.52.00 cm', 'Packing weight': '15.00 kg', 'Volume': '0.1423 m3'}","Description
Hauteur ajustable : NON
Système à pompe : NON
Repose-pieds : OUI (H. 31 cm)","['https://images.easyrea.com/images/produits/156926B/156926B_0.jpg', 'https://images.easyrea.com/images/produits/156926B/156926B_1.jpg', 'https://images.easyrea.com/images/produits/156926B/156926B_2.jpg', 'https://images.easyrea.com/images/produits/156926B/156926B.jpg']"
OLWEN BAR CHAIR BROWN PU,179034A  |  3560237556413,"€49.62
HT",In arrival,https://images.easyrea.com/images/produits/179034A/179034A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '1', 'Assortment details': 'Marron #2', 'Product dimensions': 'L. 50 x P. 58 x H. 106,5 cm', 'Packing dimensions': 'Hauteur assise : 71 cm Hauteur repose pieds : 25,5 cm', 'Product Weight': '6.200 Kg', 'Material': 'CONTRE_PLAQUE/FER/POLYURETHANE', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560237556413'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 14', 'Packing dimensions': '74.00 x 74.00 x 35.50 cm', 'Packing details dimensions': 'L.74.00 x l.74.00 x H.35.50 cm', 'Packing weight': '15.00 kg', 'Volume': '0.1944 m3'}","Description
Hauteur ajustable : NON
Système à pompe : NON
Repose-pieds : OUI","['https://images.easyrea.com/images/produits/179034A/179034A_0.jpg', 'https://images.easyrea.com/images/produits/179034A/179034A_1.jpg', 'https://images.easyrea.com/images/produits/179034A/179034A_2.jpg', 'https://images.easyrea.com/images/produits/179034A/179034A.jpg']"
OLWEN BAR CHAIR SLATE GREY PU,179034B  |  3560237556420,"€49.62
HT",In stock,https://images.easyrea.com/images/produits/179034B/179034B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris Foncé', 'Assortment number': '1', 'Assortment details': 'CHARBON #8', 'Product dimensions': 'L. 50 x P. 58 x H. 106,5 cm', 'Packing dimensions': 'Hauteur assise : 71 cm Hauteur repose pieds : 25,5 cm', 'Product Weight': '6.200 Kg', 'Material': 'CONTRE_PLAQUE/FER/POLYURETHANE', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560237556420'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 14', 'Packing dimensions': '75.00 x 74.00 x 35.70 cm', 'Packing details dimensions': 'L.75.00 x l.74.00 x H.35.70 cm', 'Packing weight': '15.00 kg', 'Volume': '0.1981 m3'}","Description
Hauteur ajustable : NON
Système à pompe : NON
Repose-pieds : OUI","['https://images.easyrea.com/images/produits/179034B/179034B_0.jpg', 'https://images.easyrea.com/images/produits/179034B/179034B_1.jpg', 'https://images.easyrea.com/images/produits/179034B/179034B_2.jpg', 'https://images.easyrea.com/images/produits/179034B/179034B.jpg']"
