NAOVA TEAL VELVET ARMCHAIR WITH GOLD LEGS,185080C  |  3560231658311,"€93.72
HT",In stock,https://images.easyrea.com/images/produits/185080C/185080C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Bleu Canard', 'Assortment number': '0', 'Assortment details': 'Bleu canard + pieds noir et gold', 'Product dimensions': 'L. 78 x P. 72 x H. 71 cm', 'Packing dimensions': 'Hauteur assise : 44 cm', 'Product Weight': '10.000 Kg', 'Material': 'PINE/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME/HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '2.60 TTC', 'Gencod': '3560231658311'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 6', 'Packing dimensions': '78.00 x 68.00 x 58.00 cm', 'Packing details dimensions': 'L.78.00 x l.68.00 x H.58.00 cm', 'Packing weight': '12.00 kg', 'Volume': '0.3076 m3'}","Description
Tissu déhoussable : NON
Pliable : NON
Empilable : NON
Coffre : NON","['https://images.easyrea.com/images/produits/185080C/185080C_0.jpg', 'https://images.easyrea.com/images/produits/185080C/185080C_1.jpg', 'https://images.easyrea.com/images/produits/185080C/185080C_2.jpg', 'https://images.easyrea.com/images/produits/185080C/185080C.jpg']"
MOANA ARMCHAIR GREY VELVET,194627A  |  3560232592430,"€82.69
HT",In stock,https://images.easyrea.com/images/produits/194627A/194627A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '0', 'Assortment details': 'GRIS', 'Product dimensions': 'L. 75,5 x P. 64 x H. 83 cm', 'Packing dimensions': ""Hauteur d'assise : H.45cm"", 'Product Weight': '11.000 Kg', 'Material': 'PLYWOODE1/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560232592430'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 12', 'Packing dimensions': '104.00 x 19.00 x 64.00 cm', 'Packing details dimensions': 'L.104.00 x l.19.00 x H.64.00 cm', 'Packing weight': '12.80 kg', 'Volume': '0.1265 m3'}",,"['https://images.easyrea.com/images/produits/194627A/194627A_0.jpg', 'https://images.easyrea.com/images/produits/194627A/194627A_1.jpg', 'https://images.easyrea.com/images/produits/194627A/194627A.jpg']"
MOANA ARMCHAIR TERRACOTTA VELVET,194627B  |  3560232592454,"€82.69
HT",In arrival,https://images.easyrea.com/images/produits/194627B/194627B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Terracotta', 'Assortment number': '0', 'Assortment details': 'ORANGE TERRACOTTA', 'Product dimensions': 'L. 64 x P. 75,5 x H. 83 cm', 'Packing dimensions': ""Hauteur d'assise : H.45cm"", 'Product Weight': '11.000 Kg', 'Material': 'PLYWOODE1/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560232592454'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 12', 'Packing dimensions': '104.00 x 19.00 x 64.00 cm', 'Packing details dimensions': 'L.104.00 x l.19.00 x H.64.00 cm', 'Packing weight': '12.80 kg', 'Volume': '0.1265 m3'}",,"['https://images.easyrea.com/images/produits/194627B/194627B_0.jpg', 'https://images.easyrea.com/images/produits/194627B/194627B_1.jpg', 'https://images.easyrea.com/images/produits/194627B/194627B.jpg']"
MOANA ARMCHAIR TAUPE VELVET,194627C  |  3560232592478,"€82.69
HT",In arrival,https://images.easyrea.com/images/produits/194627C/194627C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Taupe', 'Assortment number': '0', 'Assortment details': 'TAUPE', 'Product dimensions': 'L. 64 x P. 75,5 x H. 83 cm', 'Packing dimensions': ""Hauteur d'assise : H.45cm"", 'Product Weight': '11.000 Kg', 'Material': 'PLYWOODE1/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560232592478'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 12', 'Packing dimensions': '104.00 x 19.00 x 64.00 cm', 'Packing details dimensions': 'L.104.00 x l.19.00 x H.64.00 cm', 'Packing weight': '12.80 kg', 'Volume': '0.1265 m3'}",,"['https://images.easyrea.com/images/produits/194627C/194627C_0.jpg', 'https://images.easyrea.com/images/produits/194627C/194627C_1.jpg', 'https://images.easyrea.com/images/produits/194627C/194627C.jpg']"
AGATHA ARMCHAIR BLACK VELVET,166758  |  3560233812537,"€82.69
HT",In arrival,https://images.easyrea.com/images/produits/166758/166758.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'NOIR', 'Product dimensions': 'L. 75 x P. 63 x H. 84 cm', 'Packing dimensions': ""hauteur d'assise : H. 43 cm"", 'Product Weight': '12.000 Kg', 'Material': 'PLYWOODE1/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME T3 /HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401710000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560233812537'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 9', 'Packing dimensions': '74.50 x 34.00 x 61.50 cm', 'Packing details dimensions': 'L.74.50 x l.34.00 x H.61.50 cm', 'Packing weight': '14.80 kg', 'Volume': '0.1558 m3'}","Description
Tissu déhoussable : NON
Pliable : N/A
Empilable : N/A
Coffre : N/A","['https://images.easyrea.com/images/produits/166758/166758_0.jpg', 'https://images.easyrea.com/images/produits/166758/166758_1.jpg', 'https://images.easyrea.com/images/produits/166758/166758_2.jpg', 'https://images.easyrea.com/images/produits/166758/166758_3.jpg', 'https://images.easyrea.com/images/produits/166758/166758.jpg']"
AGATHA ARMCHAIR OCHRE VELVET,166758A  |  3560233836953,"€82.69
HT",In stock,https://images.easyrea.com/images/produits/166758A/166758A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Ocre', 'Assortment number': '0', 'Assortment details': 'OCRE', 'Product dimensions': 'L. 75 x P. 63 x H. 83 cm', 'Packing dimensions': ""hauteur d'assise : H. 43 cm"", 'Product Weight': '12.000 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9401710000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560233836953'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 9', 'Packing dimensions': '74.50 x 34.00 x 61.50 cm', 'Packing details dimensions': 'L.74.50 x l.34.00 x H.61.50 cm', 'Packing weight': '14.80 kg', 'Volume': '0.1558 m3'}","Description
Tissu déhoussable : NON
Pliable : N/A
Empilable : N/A
Coffre : N/A","['https://images.easyrea.com/images/produits/166758A/166758A_0.jpg', 'https://images.easyrea.com/images/produits/166758A/166758A_1.jpg', 'https://images.easyrea.com/images/produits/166758A/166758A_2.jpg', 'https://images.easyrea.com/images/produits/166758A/166758A.jpg']"
SOLARO ARMCHAIR BLACK VELVET,166596A  |  3560238705148,"€110.26
HT",In arrival,https://images.easyrea.com/images/produits/166596A/166596A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'NOIR', 'Product dimensions': 'L. 74 x P. 70 x H. 78 cm', 'Packing dimensions': 'Hauteur assise : 45 cm', 'Product Weight': '10.700 Kg', 'Material': 'PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560238705148'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '76.00 x 74.00 x 45.00 cm', 'Packing details dimensions': 'L.76.00 x l.74.00 x H.45.00 cm', 'Packing weight': '13.60 kg', 'Volume': '0.2531 m3'}","Description
Tissu déhoussable : OUI (coussin)
Pliable : NON
Empilable : NON
Coffre : NON","['https://images.easyrea.com/images/produits/166596A/166596A_0.jpg', 'https://images.easyrea.com/images/produits/166596A/166596A_1.jpg', 'https://images.easyrea.com/images/produits/166596A/166596A_2.jpg', 'https://images.easyrea.com/images/produits/166596A/166596A_3.jpg', 'https://images.easyrea.com/images/produits/166596A/166596A_4.jpg', 'https://images.easyrea.com/images/produits/166596A/166596A.jpg']"
SOLARO ARMCHAIR GREY VELVET,166596B  |  3560238705155,"€110.26
HT",In stock,https://images.easyrea.com/images/produits/166596B/166596B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '0', 'Assortment details': 'GRIS', 'Product dimensions': 'L. 74 x P. 70 x H. 78 cm', 'Packing dimensions': 'Hauteur assise : 45 cm', 'Product Weight': '10.700 Kg', 'Material': 'PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560238705155'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '76.00 x 74.00 x 45.00 cm', 'Packing details dimensions': 'L.76.00 x l.74.00 x H.45.00 cm', 'Packing weight': '13.60 kg', 'Volume': '0.2531 m3'}","Description
Tissu déhoussable : OUI (coussin)
Pliable : NON
Empilable : NON
Coffre : NON","['https://images.easyrea.com/images/produits/166596B/166596B_0.jpg', 'https://images.easyrea.com/images/produits/166596B/166596B_1.jpg', 'https://images.easyrea.com/images/produits/166596B/166596B_2.jpg', 'https://images.easyrea.com/images/produits/166596B/166596B_3.jpg', 'https://images.easyrea.com/images/produits/166596B/166596B_4.jpg', 'https://images.easyrea.com/images/produits/166596B/166596B.jpg']"
SOLARO ARMCHAIR BLUE VELVET,166596C  |  3560238705162,"€110.26
HT",In stock,https://images.easyrea.com/images/produits/166596C/166596C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Bleu Encre', 'Assortment number': '0', 'Assortment details': 'BLEU', 'Product dimensions': 'L. 74 x P. 70 x H. 78 cm', 'Packing dimensions': 'Hauteur assise : 45 cm', 'Product Weight': '10.700 Kg', 'Material': 'PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560238705162'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '76.00 x 74.00 x 45.00 cm', 'Packing details dimensions': 'L.76.00 x l.74.00 x H.45.00 cm', 'Packing weight': '13.60 kg', 'Volume': '0.2531 m3'}","Description
Tissu déhoussable : OUI (coussin)
Pliable : NON
Empilable : NON
Coffre : NON","['https://images.easyrea.com/images/produits/166596C/166596C_0.jpg', 'https://images.easyrea.com/images/produits/166596C/166596C_1.jpg', 'https://images.easyrea.com/images/produits/166596C/166596C_2.jpg', 'https://images.easyrea.com/images/produits/166596C/166596C_3.jpg', 'https://images.easyrea.com/images/produits/166596C/166596C_4.jpg', 'https://images.easyrea.com/images/produits/166596C/166596C.jpg']"
SOLARO ARMCHAIR OCHRE VELVET,166596E  |  3560238705186,"€110.26
HT",In stock,https://images.easyrea.com/images/produits/166596E/166596E.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Ocre', 'Assortment number': '0', 'Assortment details': 'MOUTARDE', 'Product dimensions': 'L. 74 x P. 70 x H. 78 cm', 'Packing dimensions': 'Hauteur assise : 45 cm', 'Product Weight': '10.700 Kg', 'Material': 'PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560238705186'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '76.00 x 74.00 x 45.00 cm', 'Packing details dimensions': 'L.76.00 x l.74.00 x H.45.00 cm', 'Packing weight': '13.60 kg', 'Volume': '0.2531 m3'}","Description
Tissu déhoussable : OUI (coussin)
Pliable : NON
Empilable : NON
Coffre : NON","['https://images.easyrea.com/images/produits/166596E/166596E_0.jpg', 'https://images.easyrea.com/images/produits/166596E/166596E_1.jpg', 'https://images.easyrea.com/images/produits/166596E/166596E_2.jpg', 'https://images.easyrea.com/images/produits/166596E/166596E_3.jpg', 'https://images.easyrea.com/images/produits/166596E/166596E_4.jpg', 'https://images.easyrea.com/images/produits/166596E/166596E.jpg']"
SOLARO ARMCHAIR JADE GREEN VELVET,166596F  |  3560231549831,"€110.26
HT",In stock,https://images.easyrea.com/images/produits/166596F/166596F.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Vert Jade', 'Assortment number': '0', 'Assortment details': 'VERT JADE', 'Product dimensions': 'L. 74 x P. 70 x H. 78 cm', 'Packing dimensions': 'Hauteur assise : 45 cm', 'Product Weight': '10.700 Kg', 'Material': 'PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560231549831'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '76.00 x 74.00 x 45.00 cm', 'Packing details dimensions': 'L.76.00 x l.74.00 x H.45.00 cm', 'Packing weight': '13.60 kg', 'Volume': '0.2531 m3'}","Description
Tissu déhoussable : OUI (coussin)
Pliable : NON
Empilable : NON
Coffre : NON","['https://images.easyrea.com/images/produits/166596F/166596F_0.jpg', 'https://images.easyrea.com/images/produits/166596F/166596F_1.jpg', 'https://images.easyrea.com/images/produits/166596F/166596F_2.jpg', 'https://images.easyrea.com/images/produits/166596F/166596F.jpg']"
